Elevation,Slope,H.dist,V.dist,D.Road,Shade9,Shade12,Shade3,D.Fire,Type
2931,17,390,127,2032,180,215,173,1127,1
3294,22,730,80,752,240,235,112,2750,2
3156,10,30,4,2589,231,242,141,2803,1
3381,15,732,216,1485,235,242,133,1101,1
3196,14,90,27,5058,243,223,106,815,1
3124,15,85,16,1471,244,220,101,446,2
3091,15,785,232,2060,236,211,103,2952,1
2779,9,134,13,2122,229,221,124,735,2
3323,11,150,9,3007,208,219,147,2262,7
2829,8,30,2,524,209,248,175,424,1
2982,20,127,30,1024,248,207,79,1195,1
2776,15,85,23,2021,245,224,104,765,2
2996,13,485,76,1974,225,211,118,1209,1
2959,12,446,63,5904,198,251,189,6434,2
2954,10,390,24,2650,236,237,131,2516,2
2951,8,841,-69,1304,207,247,178,1783,2
2874,7,258,52,2440,208,228,158,2177,2
2867,19,30,9,779,245,206,81,1697,2
3295,15,408,74,3412,196,213,154,2664,1
3004,7,811,78,5383,231,237,138,6017,2
3188,8,484,46,2877,228,224,129,4928,1
2899,12,430,57,2616,216,213,131,1150,1
2367,36,234,162,1252,98,205,234,1114,3
3163,11,324,69,2322,236,238,131,886,1
3030,13,150,28,3085,235,241,133,577,1
3293,10,30,-1,1592,231,221,122,3047,1
2789,7,525,59,2738,225,226,135,1851,2
3085,16,190,50,691,241,235,118,402,1
2736,8,120,11,1170,215,223,145,2389,2
2327,17,297,33,1209,173,222,188,872,3
3421,4,277,7,1006,226,233,143,902,7
3057,7,570,190,6021,202,244,181,3889,2
2895,14,30,8,577,203,211,143,1643,2
3385,10,297,101,2137,226,246,151,679,7
2883,26,450,-53,3463,145,241,229,1465,2
3023,9,379,-11,2555,195,241,186,1482,2
2568,16,190,93,1531,206,253,-9999,1291,3
3166,5,0,0,3759,217,229,149,1500,1
2912,13,67,3,1310,204,213,145,558,2
3386,7,778,180,1167,222,246,158,2102,1
2762,9,85,6,1772,235,234,130,1761,1
2937,18,150,17,1260,181,211,166,3094,1
3100,6,85,4,2073,204,241,176,2431,1
2592,25,175,59,300,213,177,87,1449,6
2385,30,108,42,306,254,195,44,789,3
3012,4,30,2,3962,218,232,150,1224,2
2949,20,0,0,2318,201,254,182,1786,2
2965,9,162,-2,4669,234,238,134,4934,2
3457,4,765,118,1651,210,236,164,1449,7
3129,10,459,48,1639,226,218,125,2942,1
2075,24,42,10,518,252,203,66,170,4
2812,28,108,57,2971,171,252,205,1291,2
3112,6,402,28,5197,205,232,165,1383,1
2899,18,1120,120,2520,223,248,151,1388,2
3351,13,604,145,1317,229,245,146,2024,1
3111,5,90,15,4683,210,231,159,2646,2
2265,46,180,121,1183,85,128,154,1433,3
2939,15,437,43,5582,182,246,202,5501,2
2513,15,212,44,60,190,213,160,503,2
3221,22,124,39,2758,251,217,-9999,2943,1
3059,10,558,62,3019,214,250,169,726,2
2541,10,150,0,649,218,249,164,968,2
3160,15,255,61,1279,196,211,151,319,1
2998,17,247,72,5450,225,200,103,1423,2
3073,11,564,6,1758,237,236,129,2423,2
2919,6,234,29,4350,209,231,160,5882,2
2853,4,190,26,2821,220,231,148,3908,2
3157,19,524,238,1976,231,197,91,2648,1
3234,15,295,73,750,206,209,138,1806,1
3247,10,210,30,2754,231,242,142,2553,7
3220,9,150,1,2547,235,232,128,1110,1
2929,15,134,23,1032,184,219,173,2894,1
2468,6,474,215,882,206,245,176,532,6
3085,9,175,19,5658,201,247,184,2202,2
2636,10,361,-35,1065,234,222,119,484,2
3254,15,258,51,4310,218,205,118,2024,1
3282,2,382,42,5117,222,239,153,755,2
2736,29,0,0,2718,174,252,200,1570,2
2831,18,124,20,2531,168,234,205,750,2
2516,33,212,90,794,217,151,43,830,2
3019,3,67,0,4142,224,234,146,1131,2
3031,13,42,0,6367,210,213,138,3197,2
2596,11,255,64,888,232,218,117,3546,2
3372,10,878,115,1026,193,234,181,2165,1
3378,17,997,179,1050,176,220,183,752,1
2827,10,201,36,2126,231,221,122,1900,2
2627,12,210,5,492,205,217,149,1443,2
3191,27,339,156,2991,135,216,216,2910,1
2975,8,384,16,3525,232,227,127,1084,2
2879,16,648,205,671,229,204,104,2448,2
2954,12,210,39,2987,185,236,191,1436,2
2755,23,240,-30,1486,188,254,194,1006,2
2600,12,313,60,1072,238,221,112,592,2
2854,14,0,0,1234,240,216,104,735,1
2623,11,108,6,960,237,223,116,607,2
3272,4,765,164,6066,212,234,160,2701,2
2822,15,30,3,2397,234,208,101,2282,1
3326,21,750,35,1926,218,189,97,2696,2
2756,18,566,-53,1634,225,198,101,2244,2
3320,21,547,31,2970,230,192,-9999,1126,1
2663,15,60,7,1972,241,235,119,1616,2
2794,10,218,22,2131,237,228,122,1332,2
3029,30,350,111,2442,171,168,122,2143,1
3367,8,757,192,1423,231,240,141,953,1
3301,22,362,131,2245,208,252,168,1170,1
2815,18,30,10,2100,247,216,90,2579,2
3348,26,42,4,4279,144,210,201,4072,7
2776,16,255,-30,1218,194,208,149,2087,6
2882,12,175,27,3622,212,213,137,5433,2
2475,31,361,129,513,251,179,33,849,3
3084,16,60,9,1034,209,203,127,1140,1
3383,18,85,17,2802,237,202,89,702,7
3201,13,90,2,2188,225,211,117,926,1
3365,22,295,95,3697,179,195,150,1889,1
2913,6,240,7,5372,208,244,174,4855,2
2827,18,360,93,150,213,199,117,886,2
2813,15,228,35,2613,187,219,171,1825,2
2855,15,658,125,150,206,207,135,1231,2
3148,15,876,41,6173,189,250,198,1262,2
2343,25,240,99,1387,166,192,158,513,3
3041,14,666,50,5878,181,243,201,5196,1
3249,14,95,8,2329,193,251,194,2952,1
3119,23,190,48,3378,206,185,105,1477,1
2742,22,30,13,1101,155,225,208,1477,2
2638,21,216,20,3046,188,254,196,1939,5
2364,16,60,13,443,202,205,138,1008,3
2678,20,85,21,454,250,215,85,525,2
2979,10,134,0,1616,217,217,135,1412,2
2972,8,630,-48,1319,222,246,158,1604,2
3161,12,426,85,5842,209,251,176,2389,2
2741,5,309,25,1533,226,231,139,1981,2
3015,8,0,0,1114,211,225,151,2773,1
3045,7,0,0,3097,214,225,147,1323,2
2804,19,170,52,2565,164,229,204,1892,2
2302,27,108,60,297,134,224,225,900,3
3025,11,277,7,1761,234,221,118,1736,1
2698,9,90,8,1710,227,244,149,3903,2
3285,16,579,33,4507,184,217,172,953,1
3229,4,67,3,3325,226,238,146,2014,7
3308,9,190,-7,4986,198,229,170,3215,7
3178,6,395,36,3049,216,227,148,4237,1
2638,7,330,-1,933,213,225,150,825,3
3281,8,258,48,3030,211,223,150,2307,1
2450,10,426,77,674,193,233,179,1226,6
3448,11,841,169,2215,223,217,127,1515,1
3087,11,134,28,1723,237,223,116,3102,1
3230,22,433,136,3164,210,251,165,779,1
3010,12,297,43,4074,240,222,110,2513,2
3218,28,437,125,379,133,216,218,983,1
2484,18,90,24,782,170,219,188,601,2
3280,8,162,51,3792,232,238,139,3935,7
3282,14,553,83,618,197,213,153,1173,1
3293,26,624,112,1679,200,176,101,2337,2
3094,9,180,23,1747,214,222,144,1687,1
2795,17,60,7,3174,238,239,124,6439,2
2816,14,366,67,1718,243,220,104,685,5
2599,9,362,-19,485,232,223,124,1084,2
2912,7,300,52,3301,202,242,179,2774,1
3181,14,882,-21,1471,187,221,172,1127,1
3267,24,576,93,1640,183,187,134,2297,2
2296,36,170,89,1674,253,172,13,150,3
3304,21,446,89,1159,236,193,78,1747,1
2962,6,589,53,6046,210,246,173,5535,2
2662,9,0,0,1952,237,229,123,420,2
2947,33,268,122,283,125,180,-9999,931,2
3040,4,569,95,4377,223,232,145,1604,2
2661,14,42,-7,1215,237,213,104,2042,2
2503,11,150,45,939,238,229,119,834,3
2765,22,240,-29,1507,194,254,189,1001,2
2536,20,85,-22,2249,160,234,212,2287,2
3227,20,95,37,2766,174,206,169,2663,1
3291,6,210,48,4821,219,228,145,624,2
3059,20,819,18,1104,191,196,138,834,2
3090,16,582,105,5932,203,254,182,1788,2
2879,11,295,31,2848,232,218,117,2658,2
2910,12,60,0,1888,237,237,128,558,2
2696,15,362,42,531,215,251,166,837,2
3133,5,360,37,1852,212,232,158,2599,2
2397,10,426,82,518,237,235,128,1124,3
2597,10,42,4,1542,195,228,172,1146,2
2836,19,0,0,2557,167,219,190,1337,2
3293,9,741,217,607,225,221,129,1040,1
3154,10,577,75,5496,228,220,124,1557,1
3118,14,272,60,4801,186,224,178,2980,1
2887,23,684,254,2514,251,203,67,1856,3
3177,11,124,8,1507,217,216,133,454,2
2619,9,95,15,1689,233,225,124,930,3
3058,15,60,-11,1433,218,205,118,845,1
3194,4,408,21,1632,216,244,164,180,1
3286,8,175,32,2080,207,226,157,2605,1
3155,11,495,42,3647,221,216,128,3487,1
2977,8,212,33,1890,234,235,133,959,2
3011,16,95,26,2620,179,223,183,1805,2
3267,8,437,62,3078,235,232,129,4629,1
2809,22,371,114,930,188,189,132,247,2
2968,17,603,77,2820,209,253,174,2080,2
3144,7,67,5,3872,231,229,131,201,1
2750,12,212,35,2602,235,217,112,2184,2
2785,11,162,24,1376,224,216,124,1087,2
2776,4,124,8,2701,226,233,143,2075,2
3264,4,841,133,1983,209,237,166,2270,1
3028,8,108,6,4566,202,230,167,930,2
2939,10,342,-15,4137,235,237,132,5783,2
3277,25,474,56,1790,193,253,184,3550,1
3236,10,85,11,5945,209,220,148,543,1
3176,11,713,32,6115,197,248,189,1114,2
3288,6,0,0,5350,215,227,149,350,1
3027,6,175,2,499,230,229,133,1129,1
3366,12,604,84,2322,230,216,117,2190,1
3315,6,408,85,4328,214,228,151,1786,1
2583,8,150,15,931,217,222,141,1511,2
2906,25,417,164,3603,152,202,185,1205,2
3033,6,564,190,2124,219,228,145,2803,2
3036,12,1091,238,3240,230,215,117,1040,2
2781,6,30,0,3933,228,230,136,5370,2
3017,13,67,5,924,186,229,183,1288,2
3050,12,30,4,3609,188,231,183,1024,1
2904,21,335,91,845,156,227,209,1869,1
3027,12,402,96,5940,190,245,194,1710,1
3121,10,242,45,4943,203,223,158,541,2
2957,8,726,125,518,209,226,155,1383,2
2897,1,553,81,3758,220,236,153,3182,2
3112,9,162,4,5454,236,233,128,845,2
3139,9,30,-1,997,196,232,175,2078,2
2584,6,366,20,1455,220,227,143,1689,5
3109,14,351,55,446,188,249,198,876,2
3027,15,42,9,2910,181,245,202,1020,2
3392,22,134,47,2462,198,188,119,1323,7
1957,23,170,78,153,199,183,112,604,6
2884,26,124,58,2845,213,247,152,1296,2
3069,20,285,54,1749,227,246,141,1036,1
2871,8,85,0,997,233,238,137,2430,2
3135,11,360,27,2270,188,238,189,2520,2
3183,23,95,17,765,238,237,116,2188,1
3349,19,150,26,2799,237,198,85,2361,7
2027,39,360,176,330,139,138,114,930,6
2591,8,60,-1,1101,230,224,127,518,1
3197,9,240,23,658,195,237,182,908,1
2954,24,212,108,5260,252,213,75,443,2
3265,11,30,9,5681,191,229,178,780,1
2680,11,0,0,1848,239,228,118,170,2
2736,8,525,42,1433,235,233,129,2769,2
2916,15,127,18,939,177,237,199,638,2
3052,18,466,141,5368,167,233,206,836,2
3045,11,361,-2,2598,217,216,133,2713,2
3038,6,67,11,1440,230,235,139,947,2
3020,2,150,0,4344,215,237,160,875,2
3196,3,408,13,5367,225,236,146,2317,1
3043,18,30,8,4938,240,205,89,240,1
3037,13,467,-3,4082,230,211,112,3455,1
3172,6,0,0,4832,230,234,138,1263,1
3302,23,256,-8,1976,191,186,125,1200,7
2780,9,532,-3,1681,231,222,123,938,2
3253,14,67,5,2856,208,211,138,2618,1
2871,31,331,-28,351,244,170,31,2048,5
2657,8,283,-35,1053,222,222,136,2289,2
3261,14,541,69,3907,223,208,116,3739,1
3149,8,391,71,201,221,246,159,1812,2
2912,23,108,26,3004,182,254,200,2103,2
3226,16,153,28,2928,183,249,203,1362,1
2779,5,30,1,1770,216,245,165,2343,2
2791,1,360,19,3019,218,235,154,6645,2
3060,7,741,26,6181,215,247,167,3187,2
3236,4,309,21,841,213,243,167,1020,1
2350,24,150,66,1020,147,214,204,837,6
2874,1,162,22,3396,220,237,153,3215,2
2947,8,255,70,1926,210,224,151,2438,2
3284,15,576,85,644,186,218,171,1148,1
2889,5,30,1,1825,215,229,150,955,1
3063,16,537,85,6164,172,233,-9999,1605,2
2271,9,124,31,1706,197,243,186,967,6
2865,8,228,6,1208,211,225,151,2223,2
3261,4,42,-2,3719,226,233,142,3784,7
2602,10,277,-1,1452,208,250,177,990,3
2454,35,85,53,1442,177,246,180,716,3
2695,18,90,41,1271,215,198,113,2177,2
3034,9,330,57,1181,203,227,162,1800,2
3123,21,350,33,3212,199,189,120,3162,1
2955,4,285,10,3503,216,231,153,6073,2
2901,17,242,50,2577,246,213,90,2089,2
2959,20,297,50,4607,214,191,105,4354,1
3133,14,283,2,3348,179,233,193,752,2
3262,19,153,29,2014,244,203,81,1358,7
3116,9,234,38,127,229,243,146,3449,2
2422,17,301,78,850,176,220,183,1537,6
3124,16,85,22,1275,175,225,190,2253,1
2865,20,60,20,2496,171,208,174,511,2
3368,13,721,193,1487,231,244,141,1048,1
3113,19,840,53,1666,222,195,101,2200,1
3237,11,60,10,1451,201,220,156,2681,1
2817,24,150,51,1940,150,241,225,1699,2
2790,14,67,14,2006,189,217,166,2952,2
3245,8,420,102,4522,197,239,181,1075,2
3070,11,400,30,4986,193,227,173,484,2
3386,12,972,129,1106,188,242,193,2078,1
2516,21,120,26,1148,230,192,86,1031,3
2904,21,90,35,671,244,200,75,1800,2
2980,13,120,10,2230,242,228,114,782,1
2643,9,531,31,934,230,223,126,1020,3
2857,16,212,27,2538,173,230,197,2356,2
2913,11,30,2,1470,202,250,185,1507,1
2691,7,90,5,1436,230,227,129,524,2
3236,19,424,111,3520,163,228,203,1857,1
3010,47,201,-70,510,233,117,0,1477,1
3067,15,150,40,4980,245,221,101,1899,1
2651,29,42,18,1611,241,226,93,2604,2
2903,14,295,39,2980,237,215,106,2549,2
2639,17,309,50,1530,211,202,123,4260,2
2893,8,60,8,1637,211,248,173,1557,5
2949,11,309,109,5759,237,223,115,4281,2
3054,30,589,123,2177,166,251,206,1224,2
3170,7,162,25,2513,202,241,179,967,1
2868,20,30,15,1087,238,196,80,1758,1
3320,8,510,94,993,225,245,153,1087,7
2740,9,330,58,1965,208,223,152,2001,2
2974,2,60,1,2605,216,235,156,285,1
2692,17,297,28,3320,205,202,129,3005,1
3093,10,277,0,6865,233,223,121,2609,2
3362,9,426,72,2200,214,222,144,1514,1
3190,18,85,19,2598,176,214,175,2732,1
2887,10,60,10,552,227,218,124,1761,2
2664,14,228,95,624,199,213,151,1998,2
3188,15,124,13,3349,223,206,114,4698,1
3158,17,335,89,3788,190,209,155,1959,2
2652,17,190,83,618,178,216,177,2024,2
2547,3,124,21,541,224,239,151,1048,3
3001,5,192,23,4350,229,233,138,853,1
3134,15,268,63,242,245,224,105,875,2
2557,10,576,95,671,224,246,154,890,3
2932,15,108,46,5739,239,213,100,4838,2
3298,11,90,38,6024,239,226,117,690,1
3183,7,85,7,5216,202,235,173,2501,1
3021,13,735,30,5911,182,239,197,5277,1
3219,27,242,22,3453,136,218,218,1921,1
3471,17,755,37,2598,216,200,114,1855,1
2990,5,511,-29,1740,226,230,139,1182,1
3048,10,488,64,1415,224,219,128,2436,2
2913,4,42,0,1682,226,233,143,1805,1
2560,5,384,23,1115,220,229,145,1216,3
2741,16,330,91,1207,195,207,148,2155,2
3008,11,725,112,5881,199,250,187,6515,2
3097,9,0,0,258,200,246,184,2143,1
2952,10,242,80,3389,235,237,132,2249,2
3485,33,323,51,2676,172,154,101,2338,1
3032,17,324,-50,661,238,207,93,1040,1
2909,16,162,39,4972,244,230,109,4543,2
3257,8,283,36,3742,224,223,134,3297,1
3100,11,277,41,731,228,216,120,1530,2
3198,9,731,53,1140,227,222,128,2207,1
3120,9,228,18,1976,202,227,164,2639,2
3071,3,30,0,3515,220,232,149,2295,1
3151,6,424,17,4302,228,230,137,1974,2
2673,19,85,20,421,249,219,90,516,2
2539,5,30,-3,1410,216,244,165,1231,3
2810,32,90,-60,330,238,163,32,2173,2
3144,17,182,40,2912,226,201,103,1441,1
3328,42,127,-3,3178,76,191,236,2092,1
3050,12,470,59,5610,228,215,118,5193,1
3130,16,752,93,1768,195,253,192,642,2
3175,22,525,65,1136,191,190,131,1639,1
2580,18,30,-11,1926,247,223,98,1988,3
3247,16,690,109,666,244,215,95,1965,2
2752,16,170,24,1062,242,212,96,752,2
3176,9,30,-2,1841,199,228,168,1813,1
2962,21,459,142,1259,178,253,207,212,2
2758,8,277,12,2520,229,242,146,1719,2
2978,5,295,50,4847,227,230,137,4455,1
2973,9,297,63,2906,198,228,170,2052,2
3443,6,750,158,2324,230,232,135,1351,1
2421,20,212,61,1134,161,231,208,771,6
3203,19,376,101,3606,173,211,175,3392,1
3210,14,0,0,3268,238,238,126,811,1
3289,24,228,-37,2924,208,251,164,458,1
2861,18,85,17,2496,183,208,161,547,2
3230,10,218,32,765,198,227,168,1295,2
2889,8,162,38,2616,212,223,148,2592,2
3295,15,108,24,3019,242,216,99,2372,1
2860,16,90,22,1269,203,206,137,2305,2
3377,1,470,38,1380,218,236,156,2372,1
3113,12,30,11,1500,192,248,194,865,1
2960,16,218,53,1677,176,228,191,1328,2
3009,16,212,17,1928,178,246,206,1371,1
3011,6,1020,111,5784,209,246,174,5779,2
3287,6,240,31,6031,219,227,144,418,1
2948,17,641,45,2985,187,208,158,1635,2
3064,28,949,-26,4293,204,249,162,1282,2
2715,21,212,59,1931,219,188,95,967,2
3126,15,150,30,5198,179,227,187,551,2
3108,25,395,82,930,188,178,117,1395,1
2901,6,426,33,1080,205,242,176,426,2
3214,28,474,139,3504,236,232,106,849,2
3386,14,564,163,4786,189,221,170,2866,1
2879,8,335,81,3332,222,223,136,618,2
3207,8,391,60,2430,206,248,178,402,1
3203,7,212,19,3353,229,240,145,400,2
2766,31,108,-12,162,229,161,41,1544,2
3268,20,150,44,1812,208,193,115,2271,1
2977,30,234,87,2132,207,245,151,1209,2
3390,22,42,7,2707,242,233,108,607,7
2778,6,150,6,2429,230,237,141,1795,2
3279,10,769,165,6043,202,223,159,2763,2
3387,10,234,27,4906,194,242,187,3849,7
3209,19,216,7,1476,248,216,88,2427,1
3210,21,366,125,3333,209,252,168,904,2
2771,22,300,83,2563,189,192,135,2124,2
2950,14,150,34,2051,243,227,109,966,2
3248,13,134,29,1382,214,212,131,2433,1
2760,16,362,103,1867,175,228,193,2044,6
2283,23,60,17,947,174,195,155,350,3
3402,9,1084,53,3188,217,248,165,1261,7
2968,15,379,48,4924,178,229,191,1825,2
3318,9,510,42,977,221,219,133,2601,1
2929,6,408,11,5346,206,233,166,2155,2
3038,11,67,7,2654,240,230,118,3000,1
2897,13,85,11,5036,184,240,195,1403,2
3046,18,594,271,845,167,227,199,1445,2
3292,24,365,86,488,146,229,219,836,1
2696,5,30,5,768,221,229,144,1486,1
3195,7,120,14,2864,203,244,180,1376,1
3001,9,342,19,5872,221,219,133,3692,2
3182,14,0,0,1558,222,210,119,2467,1
3292,17,446,113,4034,233,204,98,2940,1
2968,13,42,13,3375,225,211,117,6177,2
2942,1,190,6,4373,217,236,-9999,5152,2
2960,12,474,96,1616,185,238,193,1266,2
1929,1,0,0,30,219,236,0,450,3
3044,10,201,-13,2854,200,225,163,1087,2
2802,14,150,35,2371,181,228,187,1221,2
2959,18,180,48,5664,172,245,210,1091,2
3183,18,67,4,4245,196,200,137,3216,1
2907,26,90,64,2716,175,253,204,1320,2
2803,22,95,31,785,234,241,126,3003,2
2107,35,95,64,134,126,168,168,912,3
2746,29,360,-22,2310,181,252,190,1806,2
3118,13,335,27,1608,208,211,138,2830,1
2785,12,127,23,3166,235,240,133,2445,2
2916,3,242,36,3377,225,237,147,4585,2
3018,12,212,14,5213,208,216,143,4519,2
2124,32,175,122,270,133,242,234,67,3
3123,11,30,-2,3036,238,224,116,5349,1
3164,17,218,44,5759,176,246,208,2972,2
2330,14,192,55,624,221,250,159,765,3
3139,15,301,68,400,240,214,101,767,2
3143,13,162,37,819,216,211,129,1992,1
3146,8,85,7,4837,202,231,169,2652,2
2292,22,404,-20,509,152,223,208,750,3
2914,5,30,3,1591,213,231,156,1812,2
3071,9,335,2,2078,197,232,175,2411,2
3266,11,895,85,1729,203,219,153,2632,2
3347,11,228,31,3754,235,240,134,2014,7
3022,10,270,53,4904,219,248,162,799,2
2717,25,30,11,2925,165,188,155,1933,2
2708,2,170,0,1965,219,241,158,4264,2
3395,13,566,156,3197,209,213,139,2014,7
2778,2,309,43,2723,223,236,149,6765,1
3161,7,60,6,1266,231,237,139,1922,1
2836,19,120,34,134,247,209,82,690,1
2832,4,190,31,2039,217,243,162,2739,1
3243,15,323,-29,3784,245,227,107,1776,2
3183,13,175,35,5581,236,216,110,2226,2
2744,17,162,23,892,204,203,132,1940,1
2977,15,150,26,679,231,207,104,658,1
2700,19,390,-47,1370,208,194,116,1782,2
2870,21,390,113,1471,179,253,206,1521,2
2942,21,268,138,272,191,194,136,693,2
2212,32,201,109,1062,134,180,175,618,3
3047,15,607,52,4048,193,213,158,2385,2
2404,14,361,79,391,230,209,109,446,3
3289,16,120,10,1627,243,212,93,1813,1
3212,28,882,128,3594,133,231,232,2227,1
3132,17,258,61,150,244,230,109,931,2
3244,18,589,37,1771,233,199,92,2630,1
3018,10,778,120,5861,198,247,187,5838,2
3403,10,509,47,5180,195,229,173,3249,7
3413,9,481,256,1561,234,238,135,768,7
2677,10,268,69,458,232,221,121,190,3
2911,12,42,9,1831,241,227,114,684,2
3204,17,430,69,451,207,253,176,2675,2
2849,5,400,-5,1956,226,231,140,2068,2
3133,11,437,41,1648,209,218,146,2746,1
3181,3,42,2,2241,225,236,145,876,1
3286,8,153,32,2250,210,225,153,2122,2
2767,23,162,37,1935,223,183,81,1961,2
3408,8,382,20,4893,197,236,179,4031,7
2898,17,85,10,1637,184,210,163,2797,2
2625,26,60,15,1711,195,175,106,6840,2
3176,11,201,41,3250,202,221,157,2442,1
2844,10,153,17,3611,235,223,119,6432,2
2857,20,30,14,2560,162,239,215,953,1
3260,25,300,7,1682,237,181,60,2584,1
2975,7,272,16,4441,217,246,165,4741,2
2300,18,42,11,1064,170,225,195,808,6
3041,12,424,-59,541,240,231,119,1398,1
2413,7,306,69,977,218,246,163,1463,6
3182,7,474,79,5696,215,247,168,1283,2
3000,5,313,60,1683,225,230,140,787,2
3134,11,0,0,3073,227,215,120,3829,1
2998,14,488,104,4344,222,209,119,2083,2
2729,11,120,21,1158,203,251,183,2343,2
3330,18,390,145,4085,198,202,138,3788,7
2550,27,256,89,841,134,227,228,1630,2
3021,7,60,-5,3692,220,225,141,5398,1
2593,1,0,0,1584,221,236,151,1149,2
2739,6,0,0,1146,207,231,163,2239,5
3226,18,595,150,577,202,200,130,1950,2
3182,5,85,3,4430,212,231,156,824,1
3175,10,531,111,4636,237,232,125,1784,1
2929,22,300,88,850,177,195,152,1848,2
2848,17,210,60,2099,210,253,173,1812,2
2112,33,255,97,570,226,154,35,618,3
3073,14,256,50,1995,233,243,138,1677,2
3253,4,309,63,1641,213,244,168,1315,1
3143,24,108,40,1215,170,191,154,1031,1
2472,20,0,0,433,220,249,153,1072,2
3023,12,268,35,1146,239,223,112,1839,1
2821,6,351,48,2349,231,233,135,2737,2
3202,10,30,2,2372,210,219,146,2572,1
2946,5,192,-7,1771,227,233,140,1396,2
3110,19,85,7,3608,248,224,96,2402,1
2164,19,150,107,1124,163,230,205,391,3
3329,12,671,102,4053,214,251,170,2090,1
2332,19,384,150,876,172,211,177,1146,6
3057,11,175,31,1978,232,242,140,1617,2
3488,23,782,203,2160,251,204,68,1590,1
3128,8,30,-4,5341,232,228,129,2100,2
2805,20,216,61,618,203,195,123,2207,2
3396,21,30,-6,3400,229,190,84,2497,7
2816,14,175,46,1868,193,215,160,2892,2
3455,13,859,106,3445,227,247,149,1184,7
2977,17,120,29,1610,213,202,120,3503,1
3073,5,124,15,1092,225,230,141,1544,2
2972,9,300,56,5398,224,246,155,3387,2
2690,4,481,82,1114,219,230,148,1342,2
3251,12,162,33,4245,187,229,181,1910,1
2631,1,240,27,1766,219,239,157,781,3
2740,15,330,90,1242,211,208,130,2193,2
2900,11,247,50,573,230,216,118,371,2
2865,9,255,23,2300,231,241,142,2174,2
3007,16,67,8,4578,242,212,96,2016,2
3181,32,484,184,497,120,198,209,1856,1
2311,32,283,167,1019,191,152,77,1449,3
2686,9,283,24,335,219,221,138,1057,2
2970,1,0,0,2516,216,238,160,793,1
2988,12,661,79,6110,224,247,154,5529,2
3234,9,85,14,3368,202,228,164,1878,1
3465,10,573,126,1179,197,226,168,1595,7
2755,9,30,5,2143,195,238,182,537,2
2176,29,242,142,488,161,174,141,395,3
2162,37,134,89,577,103,174,197,842,6
2968,5,150,29,5865,209,232,161,4030,2
3103,5,218,36,1883,229,231,137,2078,2
2937,18,408,132,433,238,203,-9999,642,2
2522,17,42,10,1182,214,200,117,1585,3
3034,14,134,26,3182,242,229,113,6072,2
2673,15,67,-4,1616,178,241,202,726,2
3351,12,212,51,2321,203,218,152,541,7
2838,11,30,3,1140,198,222,162,2341,1
2972,17,350,63,4629,212,201,120,4161,1
3370,18,470,88,2016,172,246,211,3103,1
2626,27,190,82,990,238,178,54,1008,2
3237,4,769,46,3782,215,231,152,2400,1
2432,15,331,91,782,215,252,167,1153,3
2964,12,120,6,3883,241,227,114,1282,2
3258,14,242,52,1749,228,246,147,1718,1
2364,22,485,-12,242,164,248,218,721,3
3370,22,313,123,2304,204,186,109,1113,1
3073,1,124,39,3336,219,236,154,5721,2
2642,24,390,135,2064,193,254,187,1717,2
2615,6,351,46,1291,216,245,166,1379,2
2969,8,85,4,1209,233,228,127,2255,1
2670,14,277,22,424,230,211,111,1698,2
2748,8,30,2,2300,223,222,133,1500,2
3378,7,418,56,3816,202,244,180,2148,7
